date,S,K,T,type,price
2023-02-07,3404.810000,3745.291000,0.493151,P,287.772428
2023-02-07,3404.810000,4085.772000,0.493151,C,5.139373
2023-02-07,3404.810000,4085.772000,0.493151,P,586.588227
2023-02-08,3417.010000,2733.608000,0.082192,C,694.612953
2023-02-08,3417.010000,2733.608000,0.082192,P,0.000000
2023-02-08,3417.010000,3075.309000,0.082192,C,354.356630
2023-02-08,3417.010000,3075.309000,0.082192,P,0.043308
2023-02-08,3417.010000,3417.010000,0.082192,C,56.787196
2023-02-08,3417.010000,3417.010000,0.082192,P,42.773504
2023-02-08,3417.010000,3758.711000,0.082192,C,0.254146
2023-02-08,3417.010000,3758.711000,0.082192,P,326.540085
2023-02-08,3417.010000,4100.412000,0.082192,C,0.000012
2023-02-08,3417.010000,4100.412000,0.082192,P,666.585582
2023-02-08,3417.010000,2733.608000,0.246575,C,716.901332
2023-02-08,3417.010000,2733.608000,0.246575,P,0.004216
2023-02-08,3417.010000,3075.309000,0.246575,C,381.814670
2023-02-08,3417.010000,3075.309000,0.246575,P,2.431665
2023-02-08,3417.010000,3417.010000,0.246575,C,107.879525
2023-02-08,3417.010000,3417.010000,0.246575,P,66.010631
2023-02-08,3417.010000,3758.711000,0.246575,C,9.834697
2023-02-08,3417.010000,3758.711000,0.246575,P,305.479914
2023-02-08,3417.010000,4100.412000,0.246575,C,0.249036
2023-02-08,3417.010000,4100.412000,0.246575,P,633.408362
2023-02-08,3417.010000,2733.608000,0.493151,C,750.198922
2023-02-08,3417.010000,2733.608000,0.493151,P,0.217110
2023-02-08,3417.010000,3075.309000,0.493151,C,425.752810
2023-02-08,3417.010000,3075.309000,0.493151,P,9.149521
2023-02-08,3417.010000,3417.010000,0.493151,C,166.075309
2023-02-08,3417.010000,3417.010000,0.493151,P,82.850544
2023-02-08,3417.010000,3758.711000,0.493151,C,38.333112
2023-02-08,3417.010000,3758.711000,0.493151,P,288.486870
2023-02-08,3417.010000,4100.412000,0.493151,C,5.062805
2023-02-08,3417.010000,4100.412000,0.493151,P,588.595086
2023-02-09,3445.700000,2756.560000,0.082192,C,700.445083
2023-02-09,3445.700000,2756.560000,0.082192,P,0.000000
2023-02-09,3445.700000,3101.130000,0.082192,C,357.348875
2023-02-09,3445.700000,3101.130000,0.082192,P,0.060656
2023-02-09,3445.700000,3445.700000,0.082192,C,58.713484
2023-02-09,3445.700000,3445.700000,0.082192,P,44.582130
2023-02-09,3445.700000,3790.270000,0.082192,C,0.328393
2023-02-09,3445.700000,3790.270000,0.082192,P,329.353904
2023-02-09,3445.700000,4134.840000,0.082192,C,0.000026
2023-02-09,3445.700000,4134.840000,0.082192,P,672.182401
2023-02-09,3445.700000,2756.560000,0.246575,C,722.923146
2023-02-09,3445.700000,2756.560000,0.246575,P,0.006797
2023-02-09,3445.700000,3101.130000,0.246575,C,385.458151
2023-02-09,3445.700000,3101.130000,0.246575,P,2.889759
2023-02-09,3445.700000,3445.700000,0.246575,C,111.253923
2023-02-09,3445.700000,3445.700000,0.246575,P,69.033488
2023-02-09,3445.700000,3790.270000,0.246575,C,11.052380
2023-02-09,3445.700000,3790.270000,0.246575,P,309.179901
2023-02-09,3445.700000,4134.840000,0.246575,C,0.331278
2023-02-09,3445.700000,4134.840000,0.246575,P,638.806756
2023-02-09,3445.700000,2756.560000,0.493151,C,756.571482
2023-02-09,3445.700000,2756.560000,0.493151,P,0.292650
2023-02-09,3445.700000,3101.130000,0.493151,C,430.518185
2023-02-09,3445.700000,3101.130000,0.493151,P,10.416999
2023-02-09,3445.700000,3445.700000,0.493151,C,170.873684
2023-02-09,3445.700000,3445.700000,0.493151,P,86.950144
2023-02-09,3445.700000,3790.270000,0.493151,C,41.384617
2023-02-09,3445.700000,3790.270000,0.493151,P,293.638723
2023-02-09,3445.700000,4134.840000,0.493151,C,5.950255
2023-02-09,3445.700000,4134.840000,0.493151,P,594.382007
2023-02-13,3469.770000,2775.816000,0.082192,C,705.338055
2023-02-13,3469.770000,2775.816000,0.082192,P,0.000000
2023-02-13,3469.770000,3122.793000,0.082192,C,359.840410
2023-02-13,3469.770000,3122.793000,0.082192,P,0.056348
2023-02-13,3469.770000,3469.770000,0.082192,C,58.755117
2023-02-13,3469.770000,3469.770000,0.082192,P,44.525048
2023-02-13,3469.770000,3816.747000,0.082192,C,0.311141
2023-02-13,3469.770000,3816.747000,0.082192,P,331.635065
2023-02-13,3469.770000,4163.724000,0.082192,C,0.000022
2023-02-13,3469.770000,4163.724000,0.082192,P,676.877939
2023-02-13,3469.770000,2775.816000,0.246575,C,727.972395
2023-02-13,3469.770000,2775.816000,0.246575,P,0.006101
2023-02-13,3469.770000,3122.793000,0.246575,C,388.035450
2023-02-13,3469.770000,3122.793000,0.246575,P,2.794620
2023-02-13,3469.770000,3469.770000,0.246575,C,111.403318
2023-02-13,3469.770000,3469.770000,0.246575,P,68.887951
2023-02-13,3469.770000,3816.747000,0.246575,C,10.835817
2023-02-13,3469.770000,3816.747000,0.246575,P,311.045913
2023-02-13,3469.770000,4163.724000,0.246575,C,0.311651
2023-02-13,3469.770000,4163.724000,0.246575,P,643.247211
2023-02-13,3469.770000,2775.816000,0.493151,C,761.836255
2023-02-13,3469.770000,2775.816000,0.493151,P,0.274423
2023-02-13,3469.770000,3122.793000,0.493151,C,433.216182
2023-02-13,3469.770000,3122.793000,0.493151,P,10.180372
2023-02-13,3469.770000,3469.770000,0.493151,C,171.201359
2023-02-13,3469.770000,3469.770000,0.493151,P,86.691569
2023-02-13,3469.770000,3816.747000,0.493151,C,40.975298
2023-02-13,3469.770000,3816.747000,0.493151,P,294.991530
2023-02-13,3469.770000,4163.724000,0.493151,C,5.769997
